
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   baro_,_inHG |   edens,_part |   vacum,ratio |   vacum,ratio |   _elec,ratio |   _elec,ratio |   _AHRS,ratio |   _AHRS,ratio |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    270.43909 |     252.36948 |     491.93594 |     472.62335 |     311.21576 |     566.10980 |     566.10980 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.91941 |     -56.50000 |     -24.62333 |       0.26318 |     573.51636 |     215.80968 |      32.02808 |      29.86000 |       0.31651 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52760 |     -73.01283 |   38678.94531 |   38674.44531 |       0.00000 |   38397.30078 |     -36.50000 |     -73.00000 | 
    270.41180 |     252.33391 |     492.16946 |     473.01263 |     311.18436 |     566.37854 |     566.37854 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.91212 |     -56.50000 |     -24.59307 |       0.26286 |     573.51636 |     215.74887 |      32.02800 |      29.86000 |       0.31623 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52736 |     -73.01286 |   38704.46875 |   38699.95703 |       0.00000 |   38423.67578 |     -36.50000 |     -73.00000 | 
    270.38599 |     252.30096 |     492.40271 |     473.39941 |     311.15463 |     566.64691 |     566.64691 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.90498 |     -56.50000 |     -24.56285 |       0.26254 |     573.51636 |     215.69250 |      32.02793 |      29.86000 |       0.31596 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52712 |     -73.01289 |   38729.71875 |   38725.21094 |       0.00000 |   38449.77344 |     -36.50000 |     -73.00000 | 
    270.36575 |     252.27580 |     492.59634 |     473.71997 |     311.13135 |     566.86975 |     566.86975 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.89916 |     -56.50000 |     -24.53778 |       0.26228 |     573.51636 |     215.64955 |      32.02786 |      29.86000 |       0.31575 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52692 |     -73.01292 |   38750.45313 |   38745.94922 |       0.00000 |   38471.20703 |     -36.50000 |     -73.00000 | 
    270.34647 |     252.25157 |     492.79233 |     474.04446 |     311.10916 |     567.09534 |     567.09534 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.89334 |     -56.50000 |     -24.51239 |       0.26202 |     573.51636 |     215.60811 |      32.02781 |      29.86000 |       0.31553 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52672 |     -73.01295 |   38771.22656 |   38766.72656 |       0.00000 |   38492.70703 |     -36.50000 |     -73.00000 | 
    270.32794 |     252.22873 |     492.99265 |     474.37451 |     311.08786 |     567.32587 |     567.32587 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.88749 |     -56.50000 |     -24.48665 |       0.26176 |     573.51636 |     215.56908 |      32.02774 |      29.86000 |       0.31531 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52652 |     -73.01297 |   38792.27344 |   38787.77734 |       0.00000 |   38514.48828 |     -36.50000 |     -73.00000 | 
    270.31052 |     252.20480 |     493.19583 |     474.70840 |     311.06781 |     567.55963 |     567.55963 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.88152 |     -56.50000 |     -24.46011 |       0.26150 |     573.51636 |     215.52811 |      32.02767 |      29.86000 |       0.31509 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52631 |     -73.01300 |   38813.40625 |   38808.91406 |       0.00000 |   38536.36719 |     -36.50000 |     -73.00000 | 
    270.29419 |     252.18246 |     493.40112 |     475.04498 |     311.04901 |     567.79590 |     567.79584 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.87559 |     -56.50000 |     -24.43351 |       0.26123 |     573.51636 |     215.48991 |      32.02761 |      29.86000 |       0.31488 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52611 |     -73.01302 |   38834.56641 |   38830.07813 |       0.00000 |   38558.27344 |     -36.50000 |     -73.00000 | 
    270.27924 |     252.16069 |     493.60675 |     475.38138 |     311.03180 |     568.03253 |     568.03253 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.86968 |     -56.50000 |     -24.40676 |       0.26097 |     573.51636 |     215.45277 |      32.02754 |      29.86000 |       0.31466 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52591 |     -73.01305 |   38855.57422 |   38851.08984 |       0.00000 |   38580.01172 |     -36.50000 |     -73.00000 | 
    270.26535 |     252.13925 |     493.81363 |     475.71768 |     311.01581 |     568.27063 |     568.27063 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.86376 |     -56.50000 |     -24.37974 |       0.26071 |     573.51636 |     215.41612 |      32.02748 |      29.86000 |       0.31444 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52570 |     -73.01308 |   38876.53906 |   38872.06250 |       0.00000 |   38601.71094 |     -36.50000 |     -73.00000 | 
    270.25269 |     252.11983 |     494.02039 |     476.05371 |     311.00125 |     568.50854 |     568.50854 |      29.91261 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.85795 |     -56.50000 |     -24.35292 |       0.26045 |     573.51636 |     215.38298 |      32.02742 |      29.86000 |       0.31423 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52550 |     -73.01311 |   38897.26563 |   38892.78906 |       0.00000 |   38623.15625 |     -36.50000 |     -73.00000 | 
    270.24118 |     252.10179 |     494.22925 |     476.39194 |     310.98801 |     568.74890 |     568.74884 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.85217 |     -56.50000 |     -24.32594 |       0.26019 |     573.51636 |     215.35211 |      32.02735 |      29.86000 |       0.31402 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52530 |     -73.01314 |   38918.01563 |   38913.53906 |       0.00000 |   38644.63672 |     -36.50000 |     -73.00000 | 
    270.23117 |     252.08304 |     494.43100 |     476.71851 |     310.97650 |     568.98108 |     568.98108 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.84652 |     -56.50000 |     -24.29936 |       0.25994 |     573.51636 |     215.32010 |      32.02729 |      29.86000 |       0.31382 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52510 |     -73.01316 |   38937.87109 |   38933.40234 |       0.00000 |   38665.18359 |     -36.50000 |     -73.00000 | 
    270.22034 |     252.06302 |     494.68240 |     477.12524 |     310.96402 |     569.27039 |     569.27039 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.83965 |     -56.50000 |     -24.26661 |       0.25964 |     573.51636 |     215.28587 |      32.02722 |      29.86000 |       0.31357 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52486 |     -73.01319 |   38962.31641 |   38957.84766 |       0.00000 |   38690.47266 |     -36.50000 |     -73.00000 | 
    270.21103 |     252.04439 |     494.93851 |     477.53784 |     310.95331 |     569.56512 |     569.56512 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.83275 |     -56.50000 |     -24.23329 |       0.25933 |     573.51636 |     215.25409 |      32.02714 |      29.86000 |       0.31333 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52461 |     -73.01323 |   38986.93750 |   38982.46875 |       0.00000 |   38715.95703 |     -36.50000 |     -73.00000 | 
    270.20453 |     252.03012 |     495.14981 |     477.87573 |     310.94583 |     569.80829 |     569.80829 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.82711 |     -56.50000 |     -24.20587 |       0.25908 |     573.51636 |     215.22974 |      32.02708 |      29.86000 |       0.31313 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52441 |     -73.01325 |   39007.08984 |   39002.62500 |       0.00000 |   38736.83594 |     -36.50000 |     -73.00000 | 
    270.19910 |     252.01711 |     495.36356 |     478.21637 |     310.93958 |     570.05420 |     570.05426 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.82148 |     -56.50000 |     -24.17820 |       0.25883 |     573.51636 |     215.20747 |      32.02702 |      29.86000 |       0.31293 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52421 |     -73.01328 |   39027.28516 |   39022.82422 |       0.00000 |   38757.76563 |     -36.50000 |     -73.00000 | 
    270.19467 |     252.00349 |     495.58334 |     478.56598 |     310.93448 |     570.30713 |     570.30713 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.81569 |     -56.50000 |     -24.14940 |       0.25857 |     573.51636 |     215.18425 |      32.02696 |      29.86000 |       0.31272 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52400 |     -73.01331 |   39047.84766 |   39043.38672 |       0.00000 |   38779.08984 |     -36.50000 |     -73.00000 | 
    270.19144 |     251.99329 |     495.79971 |     478.90967 |     310.93076 |     570.55615 |     570.55609 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.81015 |     -56.50000 |     -24.12114 |       0.25832 |     573.51636 |     215.16678 |      32.02690 |      29.86000 |       0.31253 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52380 |     -73.01334 |   39067.89453 |   39063.43359 |       0.00000 |   38799.86719 |     -36.50000 |     -73.00000 | 
    270.18933 |     251.98410 |     496.01373 |     479.24881 |     310.92834 |     570.80243 |     570.80243 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.80471 |     -56.50000 |     -24.09315 |       0.25808 |     573.51636 |     215.15112 |      32.02684 |      29.86000 |       0.31234 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52360 |     -73.01337 |   39087.52734 |   39083.06641 |       0.00000 |   38820.21484 |     -36.50000 |     -73.00000 | 
    270.18832 |     251.97603 |     496.23361 |     479.59686 |     310.92719 |     571.05548 |     571.05554 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.79920 |     -56.50000 |     -24.06447 |       0.25784 |     573.51636 |     215.13734 |      32.02678 |      29.86000 |       0.31215 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52340 |     -73.01340 |   39107.49219 |   39103.03516 |       0.00000 |   38840.91797 |     -36.50000 |     -73.00000 | 
    270.18860 |     251.96849 |     496.45319 |     479.94250 |     310.92749 |     571.30817 |     571.30811 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.79372 |     -56.50000 |     -24.03572 |       0.25759 |     573.51636 |     215.12447 |      32.02671 |      29.86000 |       0.31197 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52319 |     -73.01343 |   39127.26172 |   39122.80078 |       0.00000 |   38861.41797 |     -36.50000 |     -73.00000 | 
    270.19000 |     251.96286 |     496.67221 |     480.28714 |     310.92911 |     571.56018 |     571.56018 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.78835 |     -56.50000 |     -24.00724 |       0.25736 |     573.51636 |     215.11482 |      32.02666 |      29.86000 |       0.31178 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52299 |     -73.01345 |   39146.78125 |   39142.32031 |       0.00000 |   38881.64453 |     -36.50000 |     -73.00000 | 
    270.19244 |     251.95642 |     496.88770 |     480.62360 |     310.93192 |     571.80817 |     571.80817 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.78304 |     -56.50000 |     -23.97884 |       0.25712 |     573.51636 |     215.10382 |      32.02660 |      29.86000 |       0.31160 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52280 |     -73.01348 |   39165.85547 |   39161.39453 |       0.00000 |   38901.41406 |     -36.50000 |     -73.00000 | 
    270.19598 |     251.95197 |     497.10416 |     480.96060 |     310.93600 |     572.05731 |     572.05731 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.77780 |     -56.50000 |     -23.95057 |       0.25689 |     573.51636 |     215.09622 |      32.02654 |      29.86000 |       0.31142 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52260 |     -73.01351 |   39184.84375 |   39180.38281 |       0.00000 |   38921.11719 |     -36.50000 |     -73.00000 | 
    270.20062 |     251.94806 |     497.32217 |     481.29901 |     310.94135 |     572.30817 |     572.30817 |      29.91261 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.77255 |     -56.50000 |     -23.92200 |       0.25665 |     573.51636 |     215.08955 |      32.02648 |      29.86000 |       0.31125 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52240 |     -73.01354 |   39203.78906 |   39199.32422 |       0.00000 |   38940.76953 |     -36.50000 |     -73.00000 | 
    270.20657 |     251.94498 |     497.54688 |     481.64713 |     310.94818 |     572.56677 |     572.56677 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.76720 |     -56.50000 |     -23.89251 |       0.25641 |     573.51636 |     215.08429 |      32.02642 |      29.86000 |       0.31107 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52220 |     -73.01357 |   39223.11719 |   39218.65234 |       0.00000 |   38960.83594 |     -36.50000 |     -73.00000 | 
    270.21338 |     251.94341 |     497.76709 |     481.98718 |     310.95602 |     572.82013 |     572.82007 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.76203 |     -56.50000 |     -23.86375 |       0.25618 |     573.51636 |     215.08159 |      32.02637 |      29.86000 |       0.31090 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52200 |     -73.01360 |   39241.88672 |   39237.42188 |       0.00000 |   38980.31250 |     -36.50000 |     -73.00000 | 
    270.22144 |     251.94244 |     497.99304 |     482.33389 |     310.96527 |     573.08020 |     573.08020 |      29.91261 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.75676 |     -56.50000 |     -23.83423 |       0.25595 |     573.51636 |     215.08000 |      32.02631 |      29.86000 |       0.31072 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52180 |     -73.01363 |   39261.02344 |   39256.55469 |       0.00000 |   39000.18750 |     -36.50000 |     -73.00000 | 
    270.23071 |     251.94141 |     498.22256 |     482.68506 |     310.97595 |     573.34430 |     573.34436 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.75141 |     -56.50000 |     -23.80398 |       0.25571 |     573.51636 |     215.07820 |      32.02625 |      29.86000 |       0.31055 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52160 |     -73.01366 |   39280.27734 |   39275.80859 |       0.00000 |   39020.19531 |     -36.50000 |     -73.00000 | 
    270.24097 |     251.94183 |     498.44958 |     483.03113 |     310.98776 |     573.60553 |     573.60553 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.74619 |     -56.50000 |     -23.77418 |       0.25548 |     573.51636 |     215.07887 |      32.02619 |      29.86000 |       0.31037 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52140 |     -73.01369 |   39299.14453 |   39294.67188 |       0.00000 |   39039.78516 |     -36.50000 |     -73.00000 | 
    270.25208 |     251.94284 |     498.67572 |     483.37430 |     311.00055 |     573.86578 |     573.86578 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.74102 |     -56.50000 |     -23.74445 |       0.25525 |     573.51636 |     215.08066 |      32.02613 |      29.86000 |       0.31021 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52120 |     -73.01372 |   39317.79688 |   39313.32422 |       0.00000 |   39059.16797 |     -36.50000 |     -73.00000 | 
    270.26416 |     251.94524 |     498.90280 |     483.71716 |     311.01447 |     574.12708 |     574.12720 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.73591 |     -56.50000 |     -23.71476 |       0.25502 |     573.51636 |     215.08473 |      32.02607 |      29.86000 |       0.31004 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52100 |     -73.01375 |   39336.38672 |   39331.91016 |       0.00000 |   39078.46875 |     -36.50000 |     -73.00000 | 
    270.27704 |     251.94759 |     499.12781 |     484.05466 |     311.02927 |     574.38605 |     574.38599 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.73084 |     -56.50000 |     -23.68516 |       0.25480 |     573.51636 |     215.08878 |      32.02602 |      29.86000 |       0.30988 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52080 |     -73.01378 |   39354.67188 |   39350.19141 |       0.00000 |   39097.45313 |     -36.50000 |     -73.00000 | 
    270.29095 |     251.95076 |     499.35666 |     484.39767 |     311.04529 |     574.64941 |     574.64948 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.72574 |     -56.50000 |     -23.65499 |       0.25457 |     573.51636 |     215.09416 |      32.02596 |      29.86000 |       0.30971 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52060 |     -73.01381 |   39373.10938 |   39368.62500 |       0.00000 |   39116.61328 |     -36.50000 |     -73.00000 | 
    270.30573 |     251.95668 |     499.58475 |     484.73767 |     311.06229 |     574.91187 |     574.91187 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.72078 |     -56.50000 |     -23.62500 |       0.25435 |     573.51636 |     215.10431 |      32.02591 |      29.86000 |       0.30956 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52040 |     -73.01384 |   39391.33203 |   39386.84375 |       0.00000 |   39135.54688 |     -36.50000 |     -73.00000 | 
    270.32156 |     251.96356 |     499.81516 |     485.07983 |     311.08051 |     575.17706 |     575.17706 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.71582 |     -56.50000 |     -23.59475 |       0.25413 |     573.51636 |     215.11604 |      32.02585 |      29.86000 |       0.30940 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52020 |     -73.01387 |   39409.58984 |   39405.10156 |       0.00000 |   39154.52734 |     -36.50000 |     -73.00000 | 
    270.33823 |     251.97157 |     500.04495 |     485.41995 |     311.09967 |     575.44147 |     575.44159 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.71093 |     -56.50000 |     -23.56465 |       0.25391 |     573.51636 |     215.12973 |      32.02579 |      29.86000 |       0.30925 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.52001 |     -73.01390 |   39427.66016 |   39423.16797 |       0.00000 |   39173.30469 |     -36.50000 |     -73.00000 | 
    270.35654 |     251.97932 |     500.28177 |     485.76886 |     311.12076 |     575.71399 |     575.71393 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.70587 |     -56.50000 |     -23.53330 |       0.25369 |     573.51636 |     215.14296 |      32.02574 |      29.86000 |       0.30909 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51980 |     -73.01393 |   39446.12500 |   39441.62500 |       0.00000 |   39192.50000 |     -36.50000 |     -73.00000 | 
    270.37549 |     251.98798 |     500.51425 |     486.11041 |     311.14258 |     575.98157 |     575.98163 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.70096 |     -56.50000 |     -23.50258 |       0.25347 |     573.51636 |     215.15773 |      32.02568 |      29.86000 |       0.30894 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51960 |     -73.01396 |   39464.10938 |   39459.60547 |       0.00000 |   39211.19141 |     -36.50000 |     -73.00000 | 
    270.40033 |     252.00002 |     500.80411 |     486.53424 |     311.17114 |     576.31506 |     576.31506 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.69491 |     -56.50000 |     -23.46432 |       0.25320 |     573.51636 |     215.17828 |      32.02561 |      29.86000 |       0.30875 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51936 |     -73.01400 |   39486.32813 |   39481.81641 |       0.00000 |   39234.26953 |     -36.50000 |     -73.00000 | 
    270.42184 |     252.01129 |     501.04227 |     486.88123 |     311.19592 |     576.58917 |     576.58923 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.69001 |     -56.50000 |     -23.43304 |       0.25298 |     573.51636 |     215.19749 |      32.02556 |      29.86000 |       0.30860 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51916 |     -73.01403 |   39504.42969 |   39499.91406 |       0.00000 |   39253.07813 |     -36.50000 |     -73.00000 | 
    270.44458 |     252.02280 |     501.28229 |     487.23059 |     311.22208 |     576.86536 |     576.86536 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.68508 |     -56.50000 |     -23.40130 |       0.25276 |     573.51636 |     215.21718 |      32.02551 |      29.86000 |       0.30845 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51896 |     -73.01406 |   39522.48828 |   39517.96484 |       0.00000 |   39271.85156 |     -36.50000 |     -73.00000 | 
    270.47391 |     252.03838 |     501.57800 |     487.66168 |     311.25583 |     577.20569 |     577.20575 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.67908 |     -56.50000 |     -23.36217 |       0.25250 |     573.51636 |     215.24384 |      32.02544 |      29.86000 |       0.30827 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51871 |     -73.01410 |   39544.47656 |   39539.94922 |       0.00000 |   39294.71094 |     -36.50000 |     -73.00000 | 
    270.50421 |     252.05510 |     501.86923 |     488.08392 |     311.29071 |     577.54083 |     577.54083 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.67324 |     -56.50000 |     -23.32369 |       0.25224 |     573.51636 |     215.27235 |      32.02537 |      29.86000 |       0.30809 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51847 |     -73.01414 |   39565.92188 |   39561.38672 |       0.00000 |   39316.98828 |     -36.50000 |     -73.00000 | 
    270.53616 |     252.07320 |     502.16226 |     488.50842 |     311.32745 |     577.87805 |     577.87805 |      29.91261 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.66744 |     -56.50000 |     -23.28498 |       0.25198 |     573.51636 |     215.30328 |      32.02531 |      29.86000 |       0.30792 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51822 |     -73.01418 |   39587.26172 |   39582.73047 |       0.00000 |   39339.17188 |     -36.50000 |     -73.00000 | 
    270.56970 |     252.09239 |     502.45639 |     488.93246 |     311.36606 |     578.21649 |     578.21649 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.66167 |     -56.50000 |     -23.24608 |       0.25172 |     573.51636 |     215.33606 |      32.02525 |      29.86000 |       0.30775 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51798 |     -73.01422 |   39608.47266 |   39603.94922 |       0.00000 |   39361.22266 |     -36.50000 |     -73.00000 | 
    270.60513 |     252.11311 |     502.75500 |     489.36057 |     311.40683 |     578.56018 |     578.56018 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.65587 |     -56.50000 |     -23.20665 |       0.25147 |     573.51636 |     215.37146 |      32.02518 |      29.86000 |       0.30758 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51773 |     -73.01426 |   39629.80469 |   39625.28125 |       0.00000 |   39383.41406 |     -36.50000 |     -73.00000 | 
    270.64240 |     252.13554 |     503.05756 |     489.79422 |     311.44971 |     578.90833 |     578.90826 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.65008 |     -56.50000 |     -23.16668 |       0.25121 |     573.51636 |     215.40976 |      32.02511 |      29.86000 |       0.30742 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51749 |     -73.01430 |   39651.14844 |   39646.63281 |       0.00000 |   39405.63281 |     -36.50000 |     -73.00000 | 
    270.68143 |     252.15933 |     503.36340 |     490.23242 |     311.49463 |     579.26031 |     579.26031 |      29.91262 |      15.06800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       5.64428 |     -56.50000 |     -23.12621 |       0.25095 |     573.51636 |     215.45039 |      32.02505 |      29.86000 |       0.30725 |       2.00000 |       2.00000 |       1.00000 |       1.00000 |       1.00000 |       1.00000 |     -36.51724 |     -73.01434 |   39672.47656 |   39667.96484 |       0.00000 |   39427.83594 |     -36.50000 |     -73.00000 | 
